id,network_arc_id,short_code,name,description,subtype,entity_type_id,schematic_type_id,hydrologic_region_id,boundary_condition,from_node,to_node,length_m,has_tiers,is_main,has_gis_data,entity_version_id,source_ids,watershed_short_code,unimp_sv_variable,has_mif,has_eflows,channel_class,is_active,created_at,created_by,updated_at,updated_by
1640,C_FTR029,Feather River,,Stream,2,1,1,SAC,FTR029,FTR028,1503.90483846209,,,True,1,1,"{1,3,4}",UPPER_FEATHER,UNIMP_OROV,True,True,stream,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1641,C_FTR031,Feather River,,Stream,2,1,1,,FTR031,FTR030,414.717475664069,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1642,C_FTR039,Feather River,,Stream,2,1,1,,FTR039,FTR036,5400.3362316006,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1643,C_FTR048,Feather River,,Stream,2,1,1,,FTR048,FTR045,5134.88889580415,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1644,C_FTR053,Feather River,,Stream,2,1,1,,FTR053,FTR051,3218.52379899436,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1645,C_FTR059_DELTA,Feather River Delta,,,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1646,C_FTR063,Feather River,,Stream,2,1,1,,FTR063,FTR059,6178.4407374894,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1647,C_FTR068,Feather River downstream of Thermalito Diversion Dam,,Stream,2,1,1,SAC,FTR068,FTR067,949.864727351537,,,True,1,1,"{1,3,4}",UPPER_FEATHER,UNIMP_OROV,False,False,stream,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1648,C_FTR074,Feather River,,Stream,2,1,1,,FTR074,OROVL,2615.07590233993,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1649,C_GCC010,Glenn Colusa Canal,,Canal,2,1,1,,GCC010,GCC015,8046.72003493417,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1650,C_GCC022,Glenn Colusa Canal,,Canal,2,1,1,,GCC022,GCC027,8046.72001941126,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1651,C_GCC032,Glenn Colusa Canal,,Canal,2,1,1,,GCC032,GCC036,6488.12156132075,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1652,C_GCC039,Glenn Colusa Canal,,Canal,2,1,1,,GCC039,GCC042,4827.90648952306,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1653,C_GCC046,Glenn Colusa Canal,,Canal,2,1,1,,GCC046,GCC050,6437.37600846241,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1654,C_GCC056,Glenn Colusa Canal,,Canal,2,1,1,,GCC056,GCC060,7125.47360254253,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1655,C_GCC065,Glenn Colusa Canal,,Canal,2,1,1,,GCC065,CBD031,4401.55433428559,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1656,C_GFT003,Grizzly Forebay Tunnel,,,2,1,1,,GFT003,NFF038,401.74292249746,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1657,C_GRT003,Grizzly Tunnel,,Canal,2,1,1,,GRT003,GZL009,67.204377519138,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1658,C_GZL007,Grizzly Creek,,Stream,2,1,1,,GZL007,NFF034,11687.4047181693,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1659,C_GZL009,Grizzly Creek,,Stream,2,1,1,,GZL009,GZL008,1154.17297138022,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1660,C_HKC002,Hendricks Canal,,Canal,2,1,1,,HKC002,TTC000,9877.6184658564,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1661,C_HON004,South Honcut Creek,,Stream,2,1,1,,HON004,FTR045,6011.52341626476,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1662,C_HTCHY,Tuolumne River below Hetch Hetchy to USGSS gage 11276500,,Stream,2,1,2,,HTCHY,TUO116,1773.39994697668,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1663,C_IHT002,Ice House Powerhouse Tailrace,,Stream,2,1,1,,IHT002,UNVLY,6102.39718561876,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1664,C_ING008,Ingram Creek,,Stream,2,1,2,,ING008,SJR075,16475.2563626973,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1665,C_JBC002,Joint Board Canal,,Canal,2,1,1,,JBC002,JBC004,3631.97016254919,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1666,C_JBC008,Joint Board Canal,,Canal,2,1,1,,JBC008,SEC009,10007.7072006181,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1667,C_JBT004,Jaybird Tunnel,,Stream,2,1,1,,JBT004,SLV007,23.6499078757616,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1668,C_JKSMD,Middle Yuba River,,Stream,2,1,1,,JKSMD,MFY046,1168.25398803238,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1669,C_JWB001,Jawbone Creek,,Stream,2,1,2,,JWB001,TUO102,1366.61381504347,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1670,C_KLR005,Knights Landing Ridgecut,,Canal,2,1,1,,KLR005,KLR006,2372.92543411989,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1671,C_KRT000,Kelly Ridge Tunnel/Powerhouse,,,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1672,C_KSWCK,Sacramento River below Keswick,,Stream,2,1,1,SAC,KSWCK,SAC299,1213.58765475222,,,True,1,1,"{1,3,4}",SAC_UPPER,UNIMP_SHAS,True,False,stream,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1673,C_LBC010,Lower Boardman Canal,,Canal,2,1,1,,LBC010,LBC030,32230.1093711634,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1674,C_LBC031,Lower Boardman Canal,,Canal,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1675,C_LBC032,Lower Boardman Canal,,Canal,2,1,1,,LBC032,LBC038,9506.43887271965,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1676,C_LBC040,Lower Boardman Canal,,Canal,2,1,1,,LBC040,LBC043,4724.56863736911,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1677,C_LBC047,Lower Boardman Canal,,Canal,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1678,C_LBC049,Lower Boardman Canal,,Canal,2,1,1,,LBC049,SCR002,16318.7883354036,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1679,C_LBN008,Los Banos Creek,,Stream,2,1,2,,LBN008,MSN004,12781.5276868464,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1680,C_LBN025,Los Banos Creek,,Stream,2,1,2,,LBN025,LBN012,21343.4548572043,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1681,C_LBUCK,Bucks Creek,,Stream,2,1,1,,LBUCK,BUK007,1714.3224746949,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1682,C_LCBRF,,,Stream,2,1,1,,LCBRF,TFR000,3687.63750296198,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1683,C_LCC024,Little Chico Creek,,Stream,2,1,1,,LCC024,LCC016,12559.4183906788,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1684,C_LCC029,Little Chico Creek,,Stream,2,1,1,,LCC029,LCC026,8046.81786419032,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1685,C_LDC007,Little Dry Creek,,Stream,2,1,1,,LDC007,BTC016,11970.9220546446,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1686,C_LDC029,Little Dry Creek,,Stream,2,1,1,,LDC029,LDC021,13433.3014082406,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1687,C_LJC010,Littlejohns Creek,,Stream,2,1,2,,LJC010,FCS007,23234.365578864,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1688,C_LKVLY,North Fork North Fork American River,,Stream,2,1,1,,LKVLY,NNA013,4688.49279483084,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1689,C_LLOYD,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1690,C_LLT000,Loon Lake Tunnel,,Canal,2,1,1,,LLT000,GERLE,6341.21230714803,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1691,C_LOONL,Gerle Creek,,Stream,2,1,1,,LOONL,GRL010,555.783990709658,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1692,C_LPC007,Little Panoche Creek,,Stream,2,1,2,,LPC007,LPC000,14261.7342290963,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1693,C_LRB004,Little Rubicon River,,Stream,2,1,1,,LRB004,LRB003,43.0723672296981,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1694,C_LRT000,Lohman Ridge Tunnel,,Canal,2,1,1,,LRT000,OGN005,6089.69991093228,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1695,C_LST004,Lost Creek,,Stream,2,1,1,,LST004,LST003,481.082877381115,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1696,C_LVC001,Lake Valley Canal,,Canal,2,1,1,,LVC001,DRM002,2340.65572544793,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1697,C_LWSTN,Trinity River,,Stream,2,1,1,SAC,LWSTN,TRN111,2003.55865665765,,,True,1,1,"{1,3,4}",TRINITY_RIVER,UNIMP_TRIN,False,False,reservoir_release,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1698,C_MAQ001,Mokelumne Aqueduct,,Canal,2,1,2,,MAQ001,MAQ012,16429.9960523322,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1699,C_MAQ057,Mokelumne Aqueduct,,Canal,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1700,C_MBT005,Milton-Bowman Tunnel,,Canal,2,1,1,,MBT005,BOWMN,4147.41792379088,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1701,C_MCD005,Merced River,,Stream,2,1,2,SJR,MCD005,MCD002,4108.90391096041,,,True,1,1,"{1,3,4}",UPPER_MERCED,UNIMP_ME,True,True,stream,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1702,C_MCD014,Merced River,,Stream,2,1,2,,MCD014,MCD009,8046.73604121327,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1703,C_MCD021,Merced River,,Stream,2,1,2,SJR,MCD021,MCD018,5613.36219018436,,,True,1,1,"{1,3,4}",UPPER_MERCED,UNIMP_ME,False,False,stream,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1704,C_MCD032,Merced River,,Stream,2,1,2,,MCD032,MCD028,6474.68631285839,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1705,C_MCD036,Merced River,,Stream,2,1,2,,MCD036,MCD033,5192.78887251395,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1706,C_MCD046,Merced River,,Stream,2,1,2,,MCD046,MCD042,7149.10668463822,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1707,C_MCD050,Merced River,,Stream,2,1,2,,MCD050,MCD048,3859.72342951099,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1708,C_MCD054,Merced River,,Stream,2,1,2,,MCD054,MCD052,4134.71871309814,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1709,C_MCD056,Merced River,,Stream,2,1,2,,MCD056,MCD055,1769.2561976236,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1710,C_MCW003,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1711,C_MDC006,Madera Canal,,Canal,2,1,2,,MDC006,MDC019,20362.6010158388,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1712,C_MDC032,Madera Canal,,Canal,2,1,2,,MDC032,CHW028,6254.4729748486,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1713,C_MDOTAE,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1714,C_MDS003,Modesto Main Canal,,Canal,2,1,2,,MDS003,MDSTO,21455.8730355639,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1715,C_MERLC,French Dry Creek,,Stream,2,1,1,,MERLC,FDC006,10275.2359825822,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1716,C_MFA023,Middle Fork American River,,Stream,2,1,1,,MFA023,MFA001,34847.7831611938,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1717,C_MFA025,Middle Fork American River,,Stream,2,1,1,,MFA025,MFA024,1020.69209463103,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1718,C_MFA035,Middle Fork American River,,Stream,2,1,1,,MFA035,MFA026,16272.740555293,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1719,C_MFA037,Middle Fork American River,,Stream,2,1,1,,MFA037,MFA036,597.003945948921,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1720,C_MFA040,Middle Fork American River,,Stream,2,1,1,,MFA040,MFA038,5971.01142678148,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1721,C_MFF019,Middle Fork Feather River,,Stream,2,1,1,,MFF019,SFF002,30435.4663381516,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1722,C_MFF088,Middle Fork Feather River,,Stream,2,1,1,,MFF088,MFF087,1690.1672721206,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1723,C_MFM001,Middle Fork Mokelumne River,,Stream,2,1,2,,MFM001,MOK088,2319.04394651284,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1724,C_MFM007,Middle Fork Mokelumne River,,Stream,2,1,2,,MFM007,MFM006,1126.47959571863,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1725,C_MFS012,Middle Fork Stanislaus River,,Stream,2,1,2,,MFS012,STN093,20067.655894906,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1726,C_MFS014,Middle Fork Stanislaus River,,Stream,2,1,2,,MFS014,MFS013,1593.21919682647,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1727,C_MFS016,Middle Fork Stanislaus River,,Stream,2,1,2,,MFS016,MFS015,1438.55803778062,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1728,C_MFS022,Middle Fork Stanislaus River,,Stream,2,1,2,,MFS022,MFS021,361.471185112371,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1729,C_MFT000,Middle Fork Tuolumne River,,Stream,2,1,2,,MFT000,SFT002,1325.68480053014,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1730,C_MFT004,Middle Fork Tunnel,,Canal,2,1,1,,MFT004,MFT011,11020.6581803713,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1731,C_MFY005,Middle Yuba River,,Stream,2,1,1,,MFY005,YUB039,7351.50266987405,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1732,C_MFY013,Middle Yuba River,,Stream,2,1,1,,MFY013,MFY012,158.872753235534,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1733,C_MFY045,Middle Yuba River,,Stream,2,1,1,,MFY045,MFY044,96.2595354786738,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1734,C_MIL002,Mills Creek,,Stream,2,1,2,,,,3819.7124833828,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1735,C_MIO010,Miocene Canal,,,2,1,1,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1736,C_MLC004,Mill Creek,,Stream,2,1,1,,MLC004,SAC228,6437.37601617424,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1737,C_MLRTN,San Joaquin River Friant Release,,Stream,2,1,2,SJR,MLRTN,SJR265,256.867035959378,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1738,C_MNT000,Mountain Tunnel,,,2,1,2,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1739,C_MNT020,Mountain Tunnel,,,2,1,2,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1740,C_MOC003,Moccasin Creek,,Stream,2,1,2,,MOC003,TUO073,4474.38306311703,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1741,C_MOK014,Mokelumne River,,Stream,2,1,1,,MOK014,MOK004,16953.8977748375,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1742,C_MOK022,Mokelumne River,,Stream,2,1,2,,MOK022,MOK019,4258.55330081545,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1743,C_MOK033,Mokelumne River,,Stream,2,1,2,,MOK033,MOK028,7387.27752122594,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1744,C_MOK035,Mokelumne River,,Stream,2,1,2,,MOK035,MOK034,1241.33483253939,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1745,C_MOK044,Mokelumne River,,Stream,2,1,2,,MOK044,MOK039,9790.07625447788,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1746,C_MOK055,Mokelumne River,,Stream,2,1,2,,MOK055,MOK050,8046.71995671398,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1747,C_MOK079,Mokelumne River,,Stream,2,1,2,,MOK079,PARDE,15093.3341926824,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1748,C_MOK088,Mokelumne River,,Stream,2,1,2,,MOK088,MOK082,8691.2063647305,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1749,C_MRM001,Shirland Canal/Mormon Ravine,,Stream,2,1,1,,MRM001,NFA011,743.127569867598,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1750,C_MSH015,Marsh Creek,,Stream,2,1,1,,MSH015,SJR009,24774.1506997278,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1751,C_MSN005,Mud Slough,,Stream,2,1,2,,MSN005,MSN004,2060.03472011224,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1752,C_MSS014,Mud Slough,,Stream,2,1,2,,MSS014,SAL017,21960.1924773249,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1753,C_NBA009,North Bay Aqueduct,,Canal,2,1,1,,NBA009,NBA011,2504.73792737919,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1754,C_NBA021,North Bay Aqueduct,,Canal,2,1,1,,NBA021,NBA027,9656.08330538328,,,True,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
1755,C_NCM020,,,,2,1,,,,,,,,False,1,1,"{1,3,4}",,,False,False,,True,2026-03-02 22:32:41.817242+00:00,2,2026-03-02 22:32:41.817242+00:00,2
