id,calsim_id,name,description,channel_entity_id,variable_purpose,flow_type,unit_id,temporal_scale_id,variable_version_id,is_regulatory,regulatory_authority,outcome_category_short_code,variable_id,created_by,updated_by
510,C_GCC032,Glenn Colusa Canal,,510,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
511,C_GCC036,Glenn Colusa Canal,,511,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
512,C_GCC039,Glenn Colusa Canal,,512,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
513,C_GCC042,Glenn Colusa Canal,,513,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
514,C_GCC046,Glenn Colusa Canal,,514,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
515,C_GCC050,Glenn Colusa Canal,,515,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
516,C_GCC056,Glenn Colusa Canal,,516,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
517,C_GCC060,Glenn Colusa Canal,,517,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
518,C_GCC065,Glenn Colusa Canal,,518,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
519,C_GERLE,Gerle Creek,,519,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
520,C_GFT003,Grizzly Forebay Tunnel/Penstock/Powerhouse,,520,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
521,C_GRL001,,,521,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
522,C_GRL010,Gerle Creek,,522,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
523,C_GRT003,Grizzly Tunnel,,523,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
524,C_GRZ012,Garzas Creek,,524,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
525,C_GZL007,Grizzly Creek,,525,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
526,C_GZL008,Grizzly Creek,,526,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
527,C_GZL009,Grizzly Creek,,527,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
528,C_HGL006,,,528,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
529,C_HHOLE,Rubicon River,,529,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
530,C_HKC002,Hendricks Canal,,530,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
531,C_HNSLY,Fresno River,,531,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
532,C_HON004,South Honcut Creek,,532,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
533,C_HON021,South Honcut Creek,,533,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
534,C_HTCHY,Tuolumne River below Hetch Hetchy to USGSS gage 11276500,,534,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
535,C_ICEHS,South Fork Silver Creek,,535,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
536,C_IHT002,Ice House Powerhouse Tailrace,,536,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
537,C_INDVL,North Fork Cache Creek,,537,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
538,C_ING008,Ingram Creek,,538,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
539,C_JBC000,Joint Board Canal,,539,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
540,C_JBC002,Joint Board Canal,,540,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
541,C_JBC004,Joint Board Canal,,541,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
542,C_JBC008,Joint Board Canal,,542,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
543,C_JBP006,James Bypass,,543,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
544,C_JBT004,,,544,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
545,C_JCK002,Jack Slough,,545,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
546,C_JKSMD,Middle Yuba River,,546,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
547,C_JNKSN,Sly Park Creek,,547,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
548,C_JWB001,Jawbone Creek,,548,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
549,C_JWS004,,,549,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
550,C_KLR005,Knights Landing Ridgecut,,550,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
551,C_KLR006,Knights Landing Ridgecut,,551,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
552,C_KRT000,Kelly Ridge Tunnel/Powerhouse,,552,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
553,C_KSWCK,Sacramento River,,553,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
554,C_KSWCK_DELTA,,,554,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
555,C_KSWCK_DELTA_S,,,555,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
556,C_KSWCK_SWP,,,556,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
557,C_LBC001,Lower Boardman Canal,,557,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
558,C_LBC010,Lower Boardman Canal,,558,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
559,C_LBC030,Lower Boardman Canal,,559,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
560,C_LBC031,Lower Boardman Canal,,560,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
561,C_LBC032,Lower Boardman Canal,,561,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
562,C_LBC038,Lower Boardman Canal,,562,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
563,C_LBC040,Lower Boardman Canal,,563,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
564,C_LBC043,Lower Boardman Canal,,564,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
565,C_LBC047,Lower Boardman Canal,,565,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
566,C_LBC049,Lower Boardman Canal,,566,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
567,C_LBEAR,Bear River (Mokelumne),,567,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
568,C_LBN008,Los Banos Creek,,568,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
569,C_LBN012,Los Banos Creek,,569,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
570,C_LBN025,Los Banos Creek,,570,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
571,C_LBR002,Little Bear River,,571,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
572,C_LBUCK,Bucks Creek,,572,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
573,C_LCA001,Lower Cherry Aqueduct,,573,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
574,C_LCBRF,,,574,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
575,C_LCC016,Little Chico Creek,,575,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
576,C_LCC024,Little Chico Creek,,576,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
577,C_LCC026,Little Chico Creek,,577,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
578,C_LCC029,Little Chico Creek,,578,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
579,C_LCC038,Little Chico Creek,,579,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
580,C_LDC007,Little Dry Creek,,580,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
581,C_LDC021,Little Dry Creek,,581,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
582,C_LDC029,Little Dry Creek,,582,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
583,C_LGRSV,South Fork Feather River,,583,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
584,C_LJC010,Littlejohns Creek,,584,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
585,C_LJC022,Littlejohns Creek,,585,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
586,C_LKVLY,North Fork North Fork American River,,586,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
587,C_LLC007,Little Last Chance Creek,,587,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
588,C_LLOYD,,,588,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
589,C_LLT000,Loon Lake Tunnel,,589,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
590,C_LNG012,Long Canyon Creek,,590,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
591,C_LOONL,Gerle Creek,,591,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
592,C_LOSVQ,,,592,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
593,C_LPC007,Little Panoche Creek,,593,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
594,C_LRB003,Little Rubicon River,,594,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
595,C_LRB004,Little Rubicon River,,595,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
596,C_LRB005,Little Rubicon River,,596,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
597,C_LRT000,Lohman Ridge Tunnel,,597,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
598,C_LST003,Lost Creek,,598,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
599,C_LST004,Lost Creek,,599,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
600,C_LST007,Lost Creek,,600,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
601,C_LVC001,Lake Valley Canal,,601,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
602,C_LVP007,Los Vaqueros Pipeline,,602,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
603,C_LWSTN,Trinity River,,603,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
604,C_LYONS,Tuolumne Main Ditch (Tuolumne Canal),,604,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
605,C_MAQ001,Mokelumne Aqueduct,,605,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
606,C_MAQ012,Mokelumne Aqueduct,,606,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
607,C_MAQ057,,,607,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
608,C_MBT005,Milton+AC0-Bowman Tunnel,,608,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
609,C_MCD002,Merced River,,609,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
610,C_MCD005,Merced River,,610,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
611,C_MCD009,Merced River,,611,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
612,C_MCD014,Merced River,,612,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
613,C_MCD018,Merced River,,613,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
614,C_MCD021,Merced River,,614,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
615,C_MCD028,Merced River,,615,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
616,C_MCD032,Merced River,,616,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
617,C_MCD033,Merced River,,617,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
618,C_MCD036,Merced River,,618,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
619,C_MCD042,Merced River,,619,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
620,C_MCD046,Merced River,,620,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
621,C_MCD048,Merced River,,621,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
622,C_MCD050,Merced River,,622,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
623,C_MCD052,Merced River,,623,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
624,C_MCD054,Merced River,,624,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
625,C_MCD055,Merced River,,625,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
626,C_MCD056,Merced River,,626,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
627,C_MCD080,Merced River,,627,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
628,C_MCD086,Merced River,,628,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
629,C_MCD096,Merced River,,629,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
630,C_MCD102,Merced River,,630,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
631,C_MCD119,Merced River,,631,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
632,C_MCD128,Merced River,,632,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
633,C_MCLRE,Merced River,,633,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
634,C_MCW003,,,634,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
635,C_MDC006,Madera Canal,,635,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
636,C_MDC019,Madera Canal,,636,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
637,C_MDC032,Madera Canal,,637,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
638,C_MDC032_16B,,,638,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
639,C_MDC032_F,,,639,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
640,C_MDC032_M,,,640,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
641,C_MDOTA,San Joaquin River,,641,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
642,C_MDOTAE,,,642,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
643,C_MDS003,Modesto Main Canal,,643,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
644,C_MELON,Stanislaus River,,644,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
645,C_MERLC,French Dry Creek,,645,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
646,C_MFA001,Middle Fork American River,,646,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
647,C_MFA023,Middle Fork American River,,647,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
648,C_MFA024,Middle Fork American River,,648,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
649,C_MFA025,Middle Fork American River,,649,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
650,C_MFA026,Middle Fork American River,,650,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
651,C_MFA035,Middle Fork American River,,651,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
652,C_MFA036,Middle Fork American River,,652,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
653,C_MFA037,Middle Fork American River,,653,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
654,C_MFA038,Middle Fork American River,,654,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
655,C_MFA040,Middle Fork American River,,655,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
656,C_MFA047,Middle Fork American River,,656,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
657,C_MFF019,Middle Fork Feather River,,657,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
658,C_MFF087,Middle Fork Feather River,,658,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
659,C_MFF088,Middle Fork Feather River,,659,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
660,C_MFF095,Middle Fork Feather River,,660,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
661,C_MFM001,Middle Fork Mokelumne River,,661,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
662,C_MFM006,Middle Fork Mokelumne River,,662,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
663,C_MFM007,Middle Fork Mokelumne River,,663,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
664,C_MFM008,Middle Fork Mokelumne River,,664,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
665,C_MFS012,Middle Fork Stanislaus River,,665,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
666,C_MFS013,Middle Fork Stanislaus River,,666,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
667,C_MFS014,Middle Fork Stanislaus River,,667,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
668,C_MFS015,Middle Fork Stanislaus River,,668,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
669,C_MFS016,Middle Fork Stanislaus River,,669,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
670,C_MFS017,Middle Fork Stanislaus River,,670,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
671,C_MFS021,Middle Fork Stanislaus River,,671,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
672,C_MFS022,Middle Fork Stanislaus River,,672,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
673,C_MFS035,Middle Fork Stanislaus River,,673,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
674,C_MFS037,Middle Fork Stanislaus River,,674,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
675,C_MFS047,Middle Fork Stanislaus River,,675,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
676,C_MFS048,Middle Fork Stanislaus River,,676,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
677,C_MFT000,Middle Fork Tuolumne River,,677,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
678,C_MFT003,Middle Fork Tunnel,,678,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
679,C_MFT004,Middle Fork Tunnel,,679,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
680,C_MFT011,Middle Fork Tunnel,,680,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
681,C_MFY005,Middle Yuba River,,681,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
682,C_MFY012,Middle Yuba River,,682,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
683,C_MFY013,Middle Yuba River,,683,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
684,C_MFY044,Middle Yuba River,,684,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
685,C_MFY045,Middle Yuba River,,685,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
686,C_MFY046,Middle Yuba River,,686,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
687,C_MIL002,Mills Creek,,687,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
688,C_MIL003,Mills Creek,,688,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
689,C_MIO010,Miocene Canal,,689,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
690,C_MLC004,Mill Creek,,690,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
691,C_MLC006,Mill Creek,,691,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
692,C_MLRTN,San Joaquin River,,692,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
693,C_MLRTN_CVP,,,693,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
694,C_MLRTN_SWP,,,694,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
695,C_MNS000,Minor Northeastern Streams,,695,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
696,C_MNT000,,,696,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
697,C_MNT020,,,697,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
698,C_MOC003,Moccasin Creek,,698,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
699,C_MOK004,Mokelumne River,,699,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
700,C_MOK014,Mokelumne River,,700,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
701,C_MOK019,Mokelumne River,,701,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
702,C_MOK022,Mokelumne River,,702,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
703,C_MOK028,Mokelumne River,,703,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
704,C_MOK033,Mokelumne River,,704,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
705,C_MOK034,Mokelumne River,,705,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
706,C_MOK035,Mokelumne River,,706,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
707,C_MOK039,Mokelumne River,,707,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
708,C_MOK044,Mokelumne River,,708,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
709,C_MOK050,Mokelumne River,,709,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
710,C_MOK055,Mokelumne River,,710,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
711,C_MOK057,Mokelumne River,,711,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
712,C_MOK079,Mokelumne River,,712,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
713,C_MOK082,Mokelumne River,,713,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
714,C_MOK088,Mokelumne River,,714,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
715,C_MPS020,,,715,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
716,C_MPS038,Mariposa Creek,,716,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
717,C_MRM001,Shirland Canal/Mormon Ravine,,717,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
718,C_MRS000,Merced River Slough,,718,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
719,C_MSF001,South Fork Merced River,,719,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
720,C_MSF023,South Fork Merced River,,720,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
721,C_MSH015,Marsh Creek,,721,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
722,C_MSN004,Mud Slough,,722,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
723,C_MSN005,Mud Slough,,723,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
724,C_MSN009,Mud Slough,,724,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
725,C_MSS014,Mud Slough,,725,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
726,C_MTMDW,Hamilton Branch,,726,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
727,C_NBA009,North Bay Aqueduct,,727,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
728,C_NBA011,North Bay Aqueduct,,728,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
729,C_NBA021,North Bay Aqueduct,,729,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
730,C_NBLDB,Yuba River/North Yuba River,,730,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
731,C_NCM020,,,731,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
732,C_NCT001,,,732,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
733,C_NCW001,,,733,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
734,C_NFA011,North Fork American River,,734,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
735,C_NFA016,North Fork American River,,735,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
736,C_NFA019,North Fork American River,,736,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
737,C_NFA022,North Fork American River,,737,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
738,C_NFA048,North Fork American River,,738,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
739,C_NFA054,North Fork American River,,739,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
740,C_NFC005,North Fork Cache Creek,,740,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
741,C_NFC013,North Fork Cache Creek,,741,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
742,C_NFC019,North Fork Cosumnes River,,742,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
743,C_NFF008,North Fork Feather River,,743,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
744,C_NFF020,North Fork Feather River,,744,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
745,C_NFF027,North Fork Feather River,,745,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
746,C_NFF028,North Fork Feather River,,746,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
747,C_NFF029,North Fork Feather River,,747,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
748,C_NFF030,North Fork Feather River,,748,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
749,C_NFF034,North Fork Feather River,,749,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
750,C_NFF035,North Fork Feather River,,750,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
751,C_NFF037,North Fork Feather River,,751,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
752,C_NFF038,North Fork Feather River,,752,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
753,C_NFF039,North Fork Feather River,,753,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
754,C_NFF045,North Fork Feather River,,754,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
755,C_NFF046,North Fork Feather River,,755,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
756,C_NFF048,North Fork Feather River,,756,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
757,C_NFF050,North Fork Feather River,,757,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
758,C_NFF057,North Fork Feather River,,758,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
759,C_NFF058,North Fork Feather River,,759,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
760,C_NFF059,North Fork Feather River,,760,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
761,C_NFF060,North Fork Feather River,,761,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
762,C_NFF069,North Fork Feather River,,762,scenario_flow,main_channel,2,3,1,false,,reservoir_operations,,1,1
